review,hotel#general,hotel#prices,hotel#design&features,hotel#cleanliness,hotel#comfort,hotel#quality,hotel#miscellaneous,rooms#general,rooms#prices,rooms#design&features,rooms#cleanliness,rooms#comfort,rooms#quality,rooms#miscellaneous,room_amenities#general,room_amenities#prices,room_amenities#design&features,room_amenities#cleanliness,room_amenities#comfort,room_amenities#quality,room_amenities#miscellaneous,facilities#general,facilities#prices,facilities#design&features,facilities#cleanliness,facilities#comfort,facilities#quality,facilities#miscellaneous,service#general,location#general,food&drinks#prices,food&drinks#quality,food&drinks#style&options,food&drinks#miscellaneous
"Phục vụ chất lượng, niềm nở vui vẻ. Nhân viên nhiệt tình, dễ thương, hiếu khách. Đánh giá 5 sao, chất lượng tuyệt vời!!!!Tiếp đón luôn trong trạng thái sẵn sàng, nhân viên tiếng anh giỏi, mười điểmmmm!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hồ bơi vô cực là nơi tuyệt nhất mà tôi trải nghiệm tại LaVela. Một nơi có tầm nhìn rất đẹp lúc về đêm, không khí trong lành, đồ uống rất ngon và vừa túi tiền. Nhân viên ở đây rất thân thiện và dễ thương.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
"Tôi đã đặt bàn trước để tổ chức sinh nhật cho chị của tôi. Tuy là lần đầu nhưng cảm thấy các em phục vụ rất ok, em Như và Vy take care rất nhiệt tình. Đồ ăn ổn, nếu hải sản nóng hơn được một chút sẽ ổn hơn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"Bữa tối buffet tại Parkview ngon, món ăn đa dạng và nêm nếm rất hợp khẩu vị, món ăn có thay đổi. Không gian sang trọng, đã ăn 2 lần và lần nào cũng hài lòng. Nhân viên nhiệt tình & chuyên nghiệp, cảm ơn Tân, Long, Huy, Đạt và Shido đã phục vụ bàn của mình. Sẽ quay lại",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"nhân viên ở đây rất nhiệt tình hỗ trợ khách hàng rất tỉ mỉ , buffet đa dạng phong phú thay đổi món hằng ngày , bể bơi vô cực quá chill rất đẹp để ngắm toàn thể thành phố hồ chí minh, không có điểm trừ nào cho nơi đây, quá tuyệt vời. sẽ quay lại cho những lần vào sài gòn tiếp theo. thank's team",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
"Buổi tập đầu tiên mang lại cho tôi cảm giác thư giản, thoải mái và không kém phần thú vị. Song song đó bài tập giúp tôi cải thiện vấn đề về mỏi các khớp, người hướng dẫn tận tình, vui vẻ, mặc dù có tý khó hiểu do đa phần sử dụng tiếng anh. Tuy nhiên, với tôi đây là một trải nghiệm đáng để thử cho một ngày thứ 7 khỏe và năng lượng.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Phòng họp ấm cúng, tiệc nhẹ ngon, hôm nay tham gia 1 cuộc họp cùng đối tác, phòng họp thấy trang trí nhẹ nhàng, tại tầng 25, tiệc trà đầy đủ bánh ngọt, nước nhiều loại......đối tác hài lòng, cuộc họp thành công mỹ mãn. Nhân viên hỗ trợ thân thiện",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
"Nhà hàng đẹp và màu sắc, khung cảnh buổi trưa nhìn trên cao rất lung linh và bao quát, tôm hùm phô mai và cua sốt sing ngon, ngoài ra ưng món chè ở đây, rất mát, cùng với sự phục vụ của bạn Vũ và Mai đáng yêu và tận tình",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Không gian chill, nhân viên phục vụ dễ thương, nước ngon, mình đi vào tối thứ 6 có nhạc acoustic nữa nên là chill dữ, hẹn hò trò chuyện với nhau ở đây thì mình nghĩ là rất tuyệt vời, nằm ngay trung tâm quận 1 nữa nên là rất là 100 điểm luôn nhé, Bạn Linh, Khang, Nat ở đây phục vụ nhiệt tình, hỗ trợ hết mình luôn",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
"Thủ tục nhận phòng nhanh gọn, nhân viên nhiệt tình tư vấn mình rất hài lòng dịch vụ ơ đây. Bữa sáng rất ngon miệng đầy đủ các món ăn việt, đồ ăn Tây cũng rất ngon phù hợp với khẩu vị của mình: lần sau mình sẽ đến Sài Gòn mình sẽ đến đây nữa ah.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Hôm nay mình dùng bửa tại La Vela Hotel Q3. Mình đi cùng gia đình mình rất đông người nhưng có thể là nhân viên đã take care bàn mình cực kì tốt nhất là bạn Mai và bạn Nam . Món ăn thì kh có gi phải bàn cãi rất ngọ và tươi và đa dạng .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Tôi trải nghiệm 1 đêm tại khách sạn cho kì nghĩ giáng sinh. Điểm cộng:1. Bãi đậu xe rộng rãi 2. Phòng mới3. View đẹp4. Hồ bơi tầng cao, view đẹpĐiểm trừ:1. Giới hạn ghế nằm ở khu vực hồ bơi2. Dịch vụ cần cải thiện thêm. Đây là lý do tối chấm 4*Tôi sẽ quay lại để sử dụng dịch vụ hồ bơi",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0
"Tôi rất vui vì nha hàng đã sắp xếp chỗ ngồi cho tôi để gặp bạn bè. Món ăn nơi đây đa dang, đặc sắc. Nhiều sự lựa chọn. Nhân viên Thảo và Như thì nhiệt tinh vui vẻ luôn hỗ trợ tôi khi tôi cần. Tôi sẽ ghé đây thêm nhiều lần nữa....",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Dịch vụ tốt, tôi ở lavela cảm thấy rất hài lòng, nhất là hồ bơi cực kì đẹp, dịch vụ đều tốt, cảm ơn bạn Peace đã hỗ trợ check out.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Có thể đây là một trải nghiệm rất tốt với gia đình chúng tôi, cảnh quan rất đẹp, sang trọng không kém các khách sạn bất nhất mà tôi đã đi. Thức uống thì không bàn đến rất bắt mắt và hợp khẩu vị. Bên cạnh đó nhân viên phục vụ tại nhà hành buffet tên Kiên và Nam rất nhiệt tình , chu đáo !!",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Khách sạn rất tuyệt vời. Buffe Sáng Ngon , Ở Phòng có view đẹp. Chất lượng dịch vụ rất tốt, bạn nhân viên Mai Quyên tươi cười và hướng dẫn gia đình chúng tôi rất tận tình. Cảm ơn bạn rất nhiều đã cho gia đình tôi 1 trải nghiệm tuyệt vời",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Khách sạn đẹp trang trí noel rất dễ thương đồ ăn và thức uống rất đa dạng.Nhân viên rất chu đáo và nhiệt tình,Bạn Thuận Dung Quyền nhiệt tình đã giúp chúng tôi có những bức hình rất đẹp chúng tôi sẽ quay lại trong thời gian sắp tới",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Khách sạn ở đây có không gian thoải mái và dễ chịu lắm lun . Phòng trang trí đơn giản, nhưng lại rất sang cảm giác thân thuộc. Mình rất thích cách trang trí ở đây. Dịch vụ và nhân viên thân thiện. Ở đây buổi sáng có buffet sáng khá tiện. Lầu 1 còn có nhà hàng việt khá ngon. Nói chung mình thấy mọi người nên thử dịch vụ ở đây 1 lần 👍🏻👍🏻👍🏻",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Ở 2 đêm rất tuyệt vời và mình hoàn toàn hài lòng về chất lượng dịch vụ của khách sạn. Vị trí đắc địa ngay trung tâm quá tiện để ra phố đi bộ, bến Bạch ĐằngĐầy đủ tiện nghi: gym, spa, hồ bơi, cocktail… Nhân viên nhiệt tình, dễ thương thân thiệnSẽ quay trở lại",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Dịch vụ rất tốt, phục vụ chu đáo và phòng sạch sẽ, nhân viên thân thiện ( Peace) , phòng trang trí rất đẹp và mát mẻ thích hợp lưu trú.",1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hôm nay ngày 15/09, chúng tôi có đi ăn buffet dimsum ở nhà hàng HS của khách sạn La VeLa, món ăn rất ngon và nhiều món đẹp đặc biệt có bạn nhân viên tên Ngân, rất dễ thương, phục vụ vô cùng nhiệt tình",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Đồ ăn ổn so với giá thành, phù hợp tổ chức các bữa tiệc thân mật bạn bè, đồng nghiệp. Nhân viên phục vụ nhiệt tình, món ăn phong phú, đa dạng. Tôi sẽ quay lại và giới thiệu cho bạn bè. Cám ơn bạn nhân viên Vân, Trực, Hân.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0
"Mình có book một vài đêm ở khách sạn trong dịp nghỉ lễ. Khách sạn rất đẹp. Sạch sẽ và tiện nghi. Phòng cũng rộng rãi, trang thiết bị rất phù hợp so với giá tiền bỏ ra. Mọi người nên lên hồ bơi vào buổi sáng sớm hoặc xế chiều. Tầng 25 có nhà hàng buffet cũng tiện xuống ăn nếu lười ra ngoài. Các bạn nhân viên rất nhiệt tình. Có bạn Bích ở phòng sales cũng take care khách hàng chu đáo. Nói chung là hài lòng.",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Không ở đâu tốt bằng khách sạn này vừa thoáng mát lại sạch se tui thích khách sạn này vừa đẹp vừa tốt lại vừa túi tiền của tui mat me hop vệ sinh tốt đẹp lắm ứng í khách sạn này lắm luôn ạ mong mọi người,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hotel ok nhân viên nhiệt tình vui vẻ dễ thương và thân thiện . Phòng ở có vew nhìn bờ sông đẹp . Tôi tất hài lòng . Các bạn Hữu , Lisa , Jenny và lộc rất nhiệt tình và thân thiện . Trà chiều và có chương trình âm nhạc rất hay . Đồ ăn ok .",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Khung cảnh tuyệt vời từ phòng nhìn ra sông của chúng tôi đặc biệt là vào ban đêm khi bên ngoài được thắp sáng.Căn phòng rộng rãi và thoải mái. Bữa sáng là một sự lây lan lớn.Bar trên 21 đường phố cạnh hồ bơi là giá trị tốt cho Giờ hạnh phúc và một trải nghiệm tuyệt vời cho tầm nhìn một mình thật ngoạn mục. Nhiều nhà hàng và cửa hàng trong vùng lân cận. Cực kỳ khó khăn để băng qua đường giữa khách sạn và sông.,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
"Trải nghiệm cực tuyệt vời cùng với gia đình, bể bơi và khu vui chơi cực kì hợp lí cho gia đình ghé lại nghỉ dưỡng, bữa sáng được chuẩn bị chu đáo đậm chất Sài Gòn xưa, các dịch vụ phòng Gym và quầy bar phục vụ theo nhu cầu khách hàng, tôi và gia đình cảm thấy được tôn trọng thực sự khi ở đây",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Tôi đã đến sử dụng dịch vụ tại La Vela Saigon Hotel. Không gian thiết kế sang trọng , phòng gọn gàng và sạch sẽ . Nhân viên phục vụ chu đáo nhiệt tình. 1 trải nghiệm tuyệt vời của tôi khi đi công tác tại đây",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tình cờ ghé qua hilton lần đầu và sử dụng dịch vụ tại Song Bar , cocktail’s rất ngon và hợp khẩu vị , nhân viên rất chu đáo đặc biệt 2 bạn Thuý và Quỳnh rất chuyên nghiệp khi giới thiệu các promotion và đưa ra những lựa chọn phù hợp , chúng tôi sẽ quay trở lại",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Benny , Linh , Long , Thiện quá thân thiện , phục vụ chu đáo , tác phong chuyên nghiệp , take care khách tốt . Tôi sẽ quay lại đây",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Nhân viên cực kỳ lịch sự chào đón và giúp đỡ khách rất nhiệt tình, phòng rất đẹp và sạch, view nhìn xuống thành phố rất rất đẹp. Buffet ăn sáng rất rất nhiều đồ ăn tươi ngon sạch phong cách Âu . Sẽ quay trở lại vào lần sau cùng gia Đinh.",1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
vị trí ở trung tâm thành phố. Hòa bình với nhiều điểm nổi bật ở HCM.Khách sạn thú vị. Dọn dẹp. Tốt hỗn hợp thức ăn cho bữa ăn sáng và giờ trà. Đồ uống trong tủ lạnh là miễn phí và do đó là thời gian uống trà.Nhân viên có trình độ tiếng Anh tốt và một số nói tiếng Trung Quốc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
"“La Vela Saigon Hotel thật sự là một điểm đến lý tưởng giữa lòng Sài Gòn. Dịch vụ chuyên nghiệp, nhân viên thân thiện và luôn sẵn sàng hỗ trợ khiến tôi cảm thấy rất được trân trọng.”",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Khoa: nhân viên nhiệt tình, dễ thương, tư vấn đồ uống phù hợp theo gu của khách hàngKhông gian rooftop view đẹp, ngắm thành phố, chill, rộng rãi thoáng mátNhạc hayKhách sạn ở vị trí trung tâm, thuận lợi di chuyểnPhù hợp đi một mình hoặc đi nhóm bạn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Tôi tham gia hội thảo tại lầu 5 khách sạn Renaissance . Các bạn banquet rất nhiệt tình, hỗ trợ chu đáoCám ơn team banquet hỗ trợ hội thảo: Bạn Minh Nhật , Tính , Thanh , Vinh , ÂuChúng tôi sẽ quay lại",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Dịch vụ nhà hàng rất tốt, nay đi ăn tối cùng gia đình điều đầu tiên mình có thể thấy khi đến nhà hàng là không gian rất rộng và đẹp , món ăn thì sắp xếp đầy đủ và đa dạng, nhân viên phục vụ rất nhanh chóng nhất là bạn Nam và bạn Thịnh",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Nhân dịp kỉ niệm hai năm ngày cưới nên vợ chồng mình chọn đến trải nghiệm buffet hải sản tại nhà hàng Parkview. Rất ấn tượng bởi phong cách phục vụ chu đáo và nhiệt tình, ân cần từ Khánh, Cường, Tiến và Cang. Các bạn khiến cho trải nghiệm của mình trở nên tuyệt vời hơn. Cảm ơn cácc baj",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Vô khách sạn này đúng là một quyết định sáng suốt!Dịch vụ tốt, hậu đãi nhiều, thái độ nhân viên tốt,vào ngày sinh nhật cũng gây bất ngờ rất nhiều!Nằm đối diện công viên với nhiều bóng mát của cây xanh nên rất dễ chịu! Sẽ quay lại trong một ngày không xa :D",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"không gian thoáng mát sạch sẽ. món ăn ngon rất đa dạng, hải sản tươi ngon. nhân viên phục vụ nhiệt tình nhất là chị Nguyễn Ngọc Phương Thảo, chị vui vẻ, chu đáo. nếu có dịp sắp tới em sẽ rủ gia đình bạn bè người thân em đến đây để trải nghiệm hải sản tại đây!!!!",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Phải nói đây là một địa điểm quá lý tưởng cho hẹn hò. Mình đến đây lần đầu, và phải nói rất ấn tượng bởi đồ uống cocktail ở đây, rất chuyên nghiệp, rất ngon. Nhân viên phục vụ ở R Bar rất chỉnh chu trong từng cử chỉ, bạn Phúc đã làm cho mình ly cocktail hợp ý nhất từ trước đến giờ chỉ qua một vài câu hỏi. Hương và Nat cũng rất chu đáo và dễ thương, thân thiện. Mình chắc sẽ quay lại vào cuối tuần.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Tiệc dinner tại khách sạn Renaissance Riverside Hotel Saigon thật tuyệt vời. Tôi được sự hỗ trợ nhiệt tình của các bạn Phương, Trâm, Thanh Nhi, Tính, Vinh. Dịch vụ của các bạn rất tốt, tôi sẽ quay lại thêm nhiều lần nữa.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Buffet hải sản tại nhà hàng parkview ngon, đồ ăn đa dạng. Nhân viên dễ thương, chu đáo và rất nhiệt tình. Cảm ơn team vì buổi tối này rất nhiều Cang, Khánh, Cường, Vỹ, Hương, Nal. Sẽ quay lại vào lần tới. Không gian sang trọng ấm cúng. Buổi tối cùng gia đình tuyệt vời",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Mỗi lần anh xã về Việt Nam đều chọn Âu Lạc Charner , mọi dịch vụ đều chất lượng, nhân viên dễ thương.Cảm giác như đang ở nhà với những người trong gia đình. Chắc chắn sẽ quay lại đây và giới thiệu cho những người bạn đến du lịch Sài Gòn. My house in Vietnam 🥰",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Khách sạn view đẹp, phòng ốc khách sạn hiện đại,hệ thống hồ bơi và fitness hiện đại đạt chuẩn 5 sao. Bữa sáng buffet phục vụ theo phong cách á - âu phù hợp cho nhiều đối tượng khách hàng. Thái độ phục vụ của nhân viên khách sạn nhiệt tình",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"Tôi và bạn tôi dùng bữa tại đây đó xem review. Bước vô tôi thấy không gian thoáng mát. Hải sản được trưng bày bắt mắt. Món ăn OK, nước uống cũng ổn. Nhân viên Như và Thảo đã hỗ trợ tôi khi dùng buổi tối ngày hôm nay. Các bạn vui vẻ nhiệt tình. Tôi sẽ quay trở lại đây thêm nhiều lần nữa....",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0
"lần đầu bước vào khách sạn tôi cảm thấy một sự lộng lẫy, sang  trọng và thoải mái, tôi được tiếp đón bởi Long thư ký và bạn ấy đã rất nhiệt tình hướng dẫn tôi, giải đáp cho tôi mọi thắc mắc và tôi nhất định sẽ trở lại nơi này trong thời gian tới",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Pullman SG có một ưu điểm lớn là nằm ở góc Trần Hưng Đạo và Nguyễn Cư Trinh.   Bước ra cửa đã thấy Sai Gon với những quán ăn dịch vụ cafe v.v. Phòng óic rộng rãi,  sạch sẽ.  Các nhán viẻn rất chuyên nghiệp và lễ phép.  Tôi và gia đình đã trở lại ở vơdi Pullman SG rất nhiều lần trong tháng 9 và tháng 10 dựa vào yếu tố giá, phòng rộng và nhu cầu tiện lợi của khách sạn với những dinh hoạt chung quanh.",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Gia đình chúng tôi tuần trước có đến nhà hàng The Nest dùng trà chiều, không gian rất đẹp và rất sáng.Thức ăn ngon,đa dạng có món hấp,chiên,trái cây,bánh ngọt...và đặc biệt có thêm bạn phục vụ bánh chuối và bánh bò.Cám ơn Dung và Thuận đã nhiệt tình tư vấn cho gia đình chúng tôi.Điểm cộng là có thêm nhạc trong suốt bữa ăn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"Đây là lần đầu tiên mình đến đây và trải nghiệm dịch vụ tại đây. Cảm nhận đối với mình về nơi này khá tuyệt, nếu có dịp nào đó mình sẽ muốn quay lại đây và trải nghiệm thêm nhiều lần nữa. Cảm ơn những Anh/Chị đã phục vụ và hỗ trợ cho mình, cảm thấy rất thoải mái và thân thiện.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ở lại heee trong 2 đêm và thật tuyệt vời. Các nhân viên đã rất hữu ích trong mọi thứ. Phòng là tuyệt vời, giường là tốt nhất. Khu vực hồ bơi rất đáng yêu ở tầng thượng. Vị trí cũng tuyệt vời ở trung tâm bên phải. Tôi rất muốn giới thiệu khách sạn tuyệt vời này cho tất cả khách du lịch đến thăm Hồ Chí Minh.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"Sheraton hỗ trợ rất nhiệt tình, đặc biệt là anh Nhân và bạn Triết và bạn Vi. Khách sạn rất đẹp và sang trọng. Đồ ăn rất ngon và hấp dẫn. Làm việc chung với Sheraton rất thoải mái và nhanh chóng. Thanks!",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
